0
"{'label': 'NEGATIVE', 'score': 0.986077070236206}"
"{'label': 'NEGATIVE', 'score': 0.986077070236206}"
"{'label': 'NEGATIVE', 'score': 0.986077070236206}"
"{'label': 'NEGATIVE', 'score': 0.986077070236206}"
"{'label': 'NEGATIVE', 'score': 0.986077070236206}"
"{'label': 'NEGATIVE', 'score': 0.9811627864837646}"
"{'label': 'NEGATIVE', 'score': 0.9441341161727905}"
"{'label': 'NEGATIVE', 'score': 0.9735465049743652}"
"{'label': 'NEGATIVE', 'score': 0.92256098985672}"
"{'label': 'NEGATIVE', 'score': 0.9957940578460693}"
"{'label': 'NEGATIVE', 'score': 0.9896827936172485}"
"{'label': 'NEGATIVE', 'score': 0.8942754864692688}"
"{'label': 'NEGATIVE', 'score': 0.8256142139434814}"
"{'label': 'NEGATIVE', 'score': 0.9927893280982971}"
"{'label': 'NEGATIVE', 'score': 0.9851796627044678}"
"{'label': 'NEGATIVE', 'score': 0.9826855659484863}"
"{'label': 'NEGATIVE', 'score': 0.9966711401939392}"
"{'label': 'NEGATIVE', 'score': 0.8900731801986694}"
"{'label': 'NEGATIVE', 'score': 0.8891640305519104}"
"{'label': 'POSITIVE', 'score': 0.9969850182533264}"
"{'label': 'NEGATIVE', 'score': 0.8686614632606506}"
"{'label': 'NEGATIVE', 'score': 0.9775992631912231}"
"{'label': 'NEGATIVE', 'score': 0.8993196487426758}"
"{'label': 'NEGATIVE', 'score': 0.9874833822250366}"
"{'label': 'NEGATIVE', 'score': 0.890012800693512}"
"{'label': 'NEGATIVE', 'score': 0.9915646314620972}"
"{'label': 'NEGATIVE', 'score': 0.9861407279968262}"
"{'label': 'NEGATIVE', 'score': 0.9600672721862793}"
"{'label': 'NEGATIVE', 'score': 0.9813698530197144}"
"{'label': 'NEGATIVE', 'score': 0.9857538938522339}"
"{'label': 'NEGATIVE', 'score': 0.9714450836181641}"
"{'label': 'NEGATIVE', 'score': 0.9743675589561462}"
"{'label': 'POSITIVE', 'score': 0.997739315032959}"
"{'label': 'NEGATIVE', 'score': 0.9962653517723083}"
"{'label': 'NEGATIVE', 'score': 0.9110612869262695}"
"{'label': 'NEGATIVE', 'score': 0.9941620230674744}"
"{'label': 'NEGATIVE', 'score': 0.9650549292564392}"
"{'label': 'NEGATIVE', 'score': 0.8574845790863037}"
"{'label': 'NEGATIVE', 'score': 0.9955229759216309}"
"{'label': 'NEGATIVE', 'score': 0.8832194209098816}"
"{'label': 'NEGATIVE', 'score': 0.9737583994865417}"
"{'label': 'NEGATIVE', 'score': 0.9192019701004028}"
"{'label': 'NEGATIVE', 'score': 0.9303001761436462}"
"{'label': 'NEGATIVE', 'score': 0.9933879375457764}"
"{'label': 'NEGATIVE', 'score': 0.861152708530426}"
"{'label': 'NEGATIVE', 'score': 0.9987736344337463}"
"{'label': 'NEGATIVE', 'score': 0.873310923576355}"
"{'label': 'NEGATIVE', 'score': 0.993593156337738}"
"{'label': 'POSITIVE', 'score': 0.7481213212013245}"
"{'label': 'NEGATIVE', 'score': 0.7869120240211487}"
"{'label': 'NEGATIVE', 'score': 0.9838953614234924}"
"{'label': 'NEGATIVE', 'score': 0.9839460849761963}"
"{'label': 'NEGATIVE', 'score': 0.9820703268051147}"
"{'label': 'NEGATIVE', 'score': 0.9823197722434998}"
"{'label': 'NEGATIVE', 'score': 0.9915236234664917}"
"{'label': 'NEGATIVE', 'score': 0.9888530969619751}"
"{'label': 'NEGATIVE', 'score': 0.9888530969619751}"
"{'label': 'NEGATIVE', 'score': 0.9897655844688416}"
"{'label': 'NEGATIVE', 'score': 0.9897655844688416}"
"{'label': 'NEGATIVE', 'score': 0.9874518513679504}"
"{'label': 'NEGATIVE', 'score': 0.9874518513679504}"
"{'label': 'NEGATIVE', 'score': 0.9880056977272034}"
"{'label': 'NEGATIVE', 'score': 0.9874113202095032}"
"{'label': 'NEGATIVE', 'score': 0.9773083329200745}"
"{'label': 'NEGATIVE', 'score': 0.987278938293457}"
"{'label': 'NEGATIVE', 'score': 0.9954994320869446}"
"{'label': 'NEGATIVE', 'score': 0.9929925203323364}"
"{'label': 'NEGATIVE', 'score': 0.9925228953361511}"
"{'label': 'POSITIVE', 'score': 0.7481213212013245}"
"{'label': 'NEGATIVE', 'score': 0.9817450642585754}"
"{'label': 'NEGATIVE', 'score': 0.9519965648651123}"
"{'label': 'NEGATIVE', 'score': 0.995582640171051}"
"{'label': 'NEGATIVE', 'score': 0.8753365278244019}"
"{'label': 'NEGATIVE', 'score': 0.9959573149681091}"
"{'label': 'NEGATIVE', 'score': 0.970643162727356}"
"{'label': 'NEGATIVE', 'score': 0.9851741194725037}"
"{'label': 'NEGATIVE', 'score': 0.9076744318008423}"
"{'label': 'NEGATIVE', 'score': 0.994231641292572}"
"{'label': 'NEGATIVE', 'score': 0.9924585223197937}"
"{'label': 'NEGATIVE', 'score': 0.9938682913780212}"
"{'label': 'NEGATIVE', 'score': 0.9718015193939209}"
"{'label': 'NEGATIVE', 'score': 0.8909210562705994}"
"{'label': 'NEGATIVE', 'score': 0.9962610602378845}"
"{'label': 'NEGATIVE', 'score': 0.994899332523346}"
"{'label': 'NEGATIVE', 'score': 0.9974023699760437}"
"{'label': 'POSITIVE', 'score': 0.9988240599632263}"
"{'label': 'NEGATIVE', 'score': 0.9933454990386963}"
"{'label': 'POSITIVE', 'score': 0.7481213212013245}"
"{'label': 'NEGATIVE', 'score': 0.9176837801933289}"
"{'label': 'NEGATIVE', 'score': 0.9945105314254761}"
"{'label': 'NEGATIVE', 'score': 0.9967303276062012}"
"{'label': 'NEGATIVE', 'score': 0.9916000366210938}"
"{'label': 'NEGATIVE', 'score': 0.9959031939506531}"
"{'label': 'NEGATIVE', 'score': 0.9099697470664978}"
"{'label': 'NEGATIVE', 'score': 0.9969111084938049}"
"{'label': 'NEGATIVE', 'score': 0.8868538737297058}"
"{'label': 'NEGATIVE', 'score': 0.9651178121566772}"
"{'label': 'NEGATIVE', 'score': 0.9011843800544739}"
"{'label': 'NEGATIVE', 'score': 0.9905655384063721}"
"{'label': 'NEGATIVE', 'score': 0.8784028887748718}"
"{'label': 'NEGATIVE', 'score': 0.9635159969329834}"
"{'label': 'NEGATIVE', 'score': 0.9965554475784302}"
"{'label': 'NEGATIVE', 'score': 0.9970979690551758}"
"{'label': 'NEGATIVE', 'score': 0.9845356345176697}"
"{'label': 'NEGATIVE', 'score': 0.9500788450241089}"
"{'label': 'NEGATIVE', 'score': 0.9905456304550171}"
"{'label': 'NEGATIVE', 'score': 0.9532946944236755}"
"{'label': 'NEGATIVE', 'score': 0.9959642887115479}"
"{'label': 'NEGATIVE', 'score': 0.9859740138053894}"
"{'label': 'NEGATIVE', 'score': 0.9758341312408447}"
"{'label': 'NEGATIVE', 'score': 0.9961189031600952}"
"{'label': 'NEGATIVE', 'score': 0.8661055564880371}"
"{'label': 'NEGATIVE', 'score': 0.9971810579299927}"
"{'label': 'POSITIVE', 'score': 0.9980771541595459}"
"{'label': 'NEGATIVE', 'score': 0.9877356886863708}"
"{'label': 'NEGATIVE', 'score': 0.9868749976158142}"
"{'label': 'NEGATIVE', 'score': 0.8899428248405457}"
"{'label': 'NEGATIVE', 'score': 0.9950290322303772}"
"{'label': 'NEGATIVE', 'score': 0.9932743310928345}"
"{'label': 'NEGATIVE', 'score': 0.9920997023582458}"
"{'label': 'NEGATIVE', 'score': 0.9176279902458191}"
"{'label': 'NEGATIVE', 'score': 0.9952688813209534}"
"{'label': 'NEGATIVE', 'score': 0.964306116104126}"
"{'label': 'NEGATIVE', 'score': 0.9837799668312073}"
"{'label': 'NEGATIVE', 'score': 0.9639664888381958}"
"{'label': 'NEGATIVE', 'score': 0.9958220720291138}"
"{'label': 'NEGATIVE', 'score': 0.9761579036712646}"
"{'label': 'NEGATIVE', 'score': 0.998788058757782}"
"{'label': 'NEGATIVE', 'score': 0.9867696762084961}"
"{'label': 'NEGATIVE', 'score': 0.8478589653968811}"
"{'label': 'NEGATIVE', 'score': 0.978093147277832}"
"{'label': 'NEGATIVE', 'score': 0.9896143078804016}"
"{'label': 'NEGATIVE', 'score': 0.9805924892425537}"
"{'label': 'NEGATIVE', 'score': 0.9928613305091858}"
"{'label': 'NEGATIVE', 'score': 0.9821233153343201}"
"{'label': 'NEGATIVE', 'score': 0.9923491477966309}"
"{'label': 'NEGATIVE', 'score': 0.9864169359207153}"
"{'label': 'NEGATIVE', 'score': 0.9617888331413269}"
"{'label': 'NEGATIVE', 'score': 0.9931069016456604}"
"{'label': 'NEGATIVE', 'score': 0.9966022968292236}"
"{'label': 'NEGATIVE', 'score': 0.9922966361045837}"
"{'label': 'NEGATIVE', 'score': 0.9961544871330261}"
"{'label': 'NEGATIVE', 'score': 0.9966984391212463}"
"{'label': 'NEGATIVE', 'score': 0.9538581371307373}"
"{'label': 'NEGATIVE', 'score': 0.995276927947998}"
"{'label': 'NEGATIVE', 'score': 0.9571899771690369}"
"{'label': 'NEGATIVE', 'score': 0.9984889030456543}"
"{'label': 'NEGATIVE', 'score': 0.9887664914131165}"
"{'label': 'NEGATIVE', 'score': 0.9985682964324951}"
"{'label': 'NEGATIVE', 'score': 0.9799193143844604}"
"{'label': 'NEGATIVE', 'score': 0.9995379447937012}"
"{'label': 'NEGATIVE', 'score': 0.9860267639160156}"
"{'label': 'NEGATIVE', 'score': 0.9710006713867188}"
"{'label': 'NEGATIVE', 'score': 0.9916875958442688}"
"{'label': 'NEGATIVE', 'score': 0.9825436472892761}"
"{'label': 'NEGATIVE', 'score': 0.9977380037307739}"
"{'label': 'NEGATIVE', 'score': 0.9844660758972168}"
"{'label': 'NEGATIVE', 'score': 0.9557704329490662}"
"{'label': 'NEGATIVE', 'score': 0.9776925444602966}"
"{'label': 'NEGATIVE', 'score': 0.8511257171630859}"
"{'label': 'NEGATIVE', 'score': 0.9743442535400391}"
"{'label': 'POSITIVE', 'score': 0.9993002414703369}"
"{'label': 'NEGATIVE', 'score': 0.9959575533866882}"
"{'label': 'NEGATIVE', 'score': 0.9877929091453552}"
"{'label': 'NEGATIVE', 'score': 0.9911523461341858}"
"{'label': 'NEGATIVE', 'score': 0.9912073016166687}"
"{'label': 'NEGATIVE', 'score': 0.9950020909309387}"
"{'label': 'NEGATIVE', 'score': 0.9805662631988525}"
"{'label': 'NEGATIVE', 'score': 0.9933351278305054}"
"{'label': 'NEGATIVE', 'score': 0.9989811778068542}"
"{'label': 'NEGATIVE', 'score': 0.9984037280082703}"
"{'label': 'NEGATIVE', 'score': 0.9802298545837402}"
"{'label': 'NEGATIVE', 'score': 0.9930130839347839}"
"{'label': 'NEGATIVE', 'score': 0.9956961870193481}"
"{'label': 'NEGATIVE', 'score': 0.9931573271751404}"
"{'label': 'NEGATIVE', 'score': 0.9797440767288208}"
"{'label': 'NEGATIVE', 'score': 0.9861583113670349}"
"{'label': 'NEGATIVE', 'score': 0.9736759662628174}"
"{'label': 'NEGATIVE', 'score': 0.8921026587486267}"
"{'label': 'NEGATIVE', 'score': 0.9799537658691406}"
"{'label': 'NEGATIVE', 'score': 0.9783411622047424}"
"{'label': 'NEGATIVE', 'score': 0.9950382113456726}"
"{'label': 'NEGATIVE', 'score': 0.9919399619102478}"
"{'label': 'NEGATIVE', 'score': 0.914980411529541}"
"{'label': 'NEGATIVE', 'score': 0.9881584048271179}"
"{'label': 'NEGATIVE', 'score': 0.9827373623847961}"
"{'label': 'NEGATIVE', 'score': 0.8479555249214172}"
"{'label': 'NEGATIVE', 'score': 0.9683690071105957}"
"{'label': 'NEGATIVE', 'score': 0.9706569910049438}"
"{'label': 'NEGATIVE', 'score': 0.9898603558540344}"
"{'label': 'NEGATIVE', 'score': 0.9025483131408691}"
"{'label': 'NEGATIVE', 'score': 0.98946613073349}"
"{'label': 'NEGATIVE', 'score': 0.9957644939422607}"
"{'label': 'NEGATIVE', 'score': 0.9920443296432495}"
"{'label': 'NEGATIVE', 'score': 0.9635523557662964}"
"{'label': 'NEGATIVE', 'score': 0.9904841184616089}"
"{'label': 'NEGATIVE', 'score': 0.9916918277740479}"
"{'label': 'NEGATIVE', 'score': 0.9892169237136841}"
"{'label': 'NEGATIVE', 'score': 0.9894611239433289}"
"{'label': 'NEGATIVE', 'score': 0.9937925934791565}"
"{'label': 'POSITIVE', 'score': 0.9981916546821594}"
"{'label': 'NEGATIVE', 'score': 0.9756377935409546}"
"{'label': 'NEGATIVE', 'score': 0.9928300976753235}"
"{'label': 'NEGATIVE', 'score': 0.9954029321670532}"
"{'label': 'NEGATIVE', 'score': 0.9836161732673645}"
"{'label': 'NEGATIVE', 'score': 0.9572309255599976}"
"{'label': 'POSITIVE', 'score': 0.7380427718162537}"
"{'label': 'NEGATIVE', 'score': 0.9921715259552002}"
"{'label': 'NEGATIVE', 'score': 0.9839619398117065}"
"{'label': 'NEGATIVE', 'score': 0.9967431426048279}"
"{'label': 'POSITIVE', 'score': 0.9181086421012878}"
"{'label': 'NEGATIVE', 'score': 0.9373828172683716}"
"{'label': 'NEGATIVE', 'score': 0.9941735863685608}"
"{'label': 'NEGATIVE', 'score': 0.8927323818206787}"
"{'label': 'NEGATIVE', 'score': 0.9969058632850647}"
"{'label': 'NEGATIVE', 'score': 0.995750904083252}"
"{'label': 'NEGATIVE', 'score': 0.9869599938392639}"
"{'label': 'NEGATIVE', 'score': 0.9934636354446411}"
"{'label': 'NEGATIVE', 'score': 0.9965447783470154}"
"{'label': 'NEGATIVE', 'score': 0.993476927280426}"
"{'label': 'NEGATIVE', 'score': 0.9952759742736816}"
"{'label': 'NEGATIVE', 'score': 0.9970515966415405}"
"{'label': 'NEGATIVE', 'score': 0.997471809387207}"
"{'label': 'NEGATIVE', 'score': 0.9958808422088623}"
"{'label': 'NEGATIVE', 'score': 0.9967588782310486}"
"{'label': 'NEGATIVE', 'score': 0.9912368059158325}"
"{'label': 'NEGATIVE', 'score': 0.8549582362174988}"
"{'label': 'NEGATIVE', 'score': 0.9816210865974426}"
"{'label': 'POSITIVE', 'score': 0.9981960654258728}"
"{'label': 'NEGATIVE', 'score': 0.8994473218917847}"
"{'label': 'NEGATIVE', 'score': 0.9933284521102905}"
"{'label': 'NEGATIVE', 'score': 0.9818113446235657}"
"{'label': 'NEGATIVE', 'score': 0.9051147699356079}"
"{'label': 'NEGATIVE', 'score': 0.9993802309036255}"
"{'label': 'NEGATIVE', 'score': 0.928351879119873}"
"{'label': 'NEGATIVE', 'score': 0.9909402132034302}"
"{'label': 'NEGATIVE', 'score': 0.9138351082801819}"
"{'label': 'NEGATIVE', 'score': 0.9872451424598694}"
"{'label': 'NEGATIVE', 'score': 0.9927145838737488}"
"{'label': 'NEGATIVE', 'score': 0.9160369038581848}"
"{'label': 'NEGATIVE', 'score': 0.984941303730011}"
"{'label': 'NEGATIVE', 'score': 0.9972463846206665}"
"{'label': 'NEGATIVE', 'score': 0.974181056022644}"
"{'label': 'NEGATIVE', 'score': 0.8912032842636108}"
"{'label': 'NEGATIVE', 'score': 0.9761850237846375}"
"{'label': 'NEGATIVE', 'score': 0.978050947189331}"
"{'label': 'NEGATIVE', 'score': 0.9923600554466248}"
"{'label': 'NEGATIVE', 'score': 0.9900718927383423}"
"{'label': 'NEGATIVE', 'score': 0.886785626411438}"
"{'label': 'NEGATIVE', 'score': 0.9943442344665527}"
"{'label': 'NEGATIVE', 'score': 0.995978593826294}"
"{'label': 'NEGATIVE', 'score': 0.9981988072395325}"
"{'label': 'NEGATIVE', 'score': 0.9798822402954102}"
"{'label': 'NEGATIVE', 'score': 0.9867108464241028}"
"{'label': 'NEGATIVE', 'score': 0.9929463267326355}"
"{'label': 'NEGATIVE', 'score': 0.9944369792938232}"
"{'label': 'NEGATIVE', 'score': 0.9138416051864624}"
"{'label': 'NEGATIVE', 'score': 0.9861771464347839}"
"{'label': 'NEGATIVE', 'score': 0.994125485420227}"
"{'label': 'NEGATIVE', 'score': 0.889350175857544}"
"{'label': 'NEGATIVE', 'score': 0.9929291605949402}"
"{'label': 'NEGATIVE', 'score': 0.8947093486785889}"
"{'label': 'NEGATIVE', 'score': 0.9887564778327942}"
"{'label': 'NEGATIVE', 'score': 0.8907802104949951}"
"{'label': 'NEGATIVE', 'score': 0.8707879781723022}"
"{'label': 'NEGATIVE', 'score': 0.9933766722679138}"
"{'label': 'NEGATIVE', 'score': 0.9085059762001038}"
"{'label': 'NEGATIVE', 'score': 0.8971900939941406}"
"{'label': 'NEGATIVE', 'score': 0.8798837065696716}"
"{'label': 'NEGATIVE', 'score': 0.9942187070846558}"
"{'label': 'NEGATIVE', 'score': 0.9556995630264282}"
"{'label': 'NEGATIVE', 'score': 0.990632176399231}"
"{'label': 'NEGATIVE', 'score': 0.9910396933555603}"
"{'label': 'NEGATIVE', 'score': 0.9975677132606506}"
"{'label': 'NEGATIVE', 'score': 0.9763293266296387}"
"{'label': 'NEGATIVE', 'score': 0.9806801080703735}"
"{'label': 'NEGATIVE', 'score': 0.9509694576263428}"
"{'label': 'NEGATIVE', 'score': 0.972283124923706}"
"{'label': 'NEGATIVE', 'score': 0.9979128241539001}"
"{'label': 'NEGATIVE', 'score': 0.988831102848053}"
"{'label': 'NEGATIVE', 'score': 0.9844604134559631}"
"{'label': 'NEGATIVE', 'score': 0.9964789748191833}"
"{'label': 'NEGATIVE', 'score': 0.9357613325119019}"
"{'label': 'NEGATIVE', 'score': 0.9819190502166748}"
"{'label': 'POSITIVE', 'score': 0.9989078044891357}"
"{'label': 'NEGATIVE', 'score': 0.9547672271728516}"
"{'label': 'NEGATIVE', 'score': 0.9840258955955505}"
"{'label': 'NEGATIVE', 'score': 0.9881707429885864}"
"{'label': 'NEGATIVE', 'score': 0.9957250356674194}"
"{'label': 'NEGATIVE', 'score': 0.9932413101196289}"
"{'label': 'NEGATIVE', 'score': 0.9908644556999207}"
"{'label': 'NEGATIVE', 'score': 0.9938057661056519}"
"{'label': 'NEGATIVE', 'score': 0.9865633249282837}"
"{'label': 'NEGATIVE', 'score': 0.9941966533660889}"
"{'label': 'NEGATIVE', 'score': 0.9977414608001709}"
"{'label': 'NEGATIVE', 'score': 0.9185425043106079}"
"{'label': 'NEGATIVE', 'score': 0.9900063872337341}"
"{'label': 'NEGATIVE', 'score': 0.9889799356460571}"
"{'label': 'NEGATIVE', 'score': 0.9403955936431885}"
"{'label': 'NEGATIVE', 'score': 0.9972782731056213}"
"{'label': 'NEGATIVE', 'score': 0.9936913251876831}"
"{'label': 'NEGATIVE', 'score': 0.9429242610931396}"
"{'label': 'NEGATIVE', 'score': 0.996829092502594}"
"{'label': 'NEGATIVE', 'score': 0.9913592338562012}"
"{'label': 'NEGATIVE', 'score': 0.9964295029640198}"
"{'label': 'NEGATIVE', 'score': 0.9873790144920349}"
"{'label': 'NEGATIVE', 'score': 0.9873790144920349}"
"{'label': 'NEGATIVE', 'score': 0.9873790144920349}"
"{'label': 'NEGATIVE', 'score': 0.9873790144920349}"
"{'label': 'NEGATIVE', 'score': 0.9967694282531738}"
"{'label': 'NEGATIVE', 'score': 0.9895533323287964}"
"{'label': 'POSITIVE', 'score': 0.9956639409065247}"
"{'label': 'NEGATIVE', 'score': 0.9948047995567322}"
"{'label': 'POSITIVE', 'score': 0.9984737038612366}"
"{'label': 'NEGATIVE', 'score': 0.9847382307052612}"
"{'label': 'NEGATIVE', 'score': 0.9942785501480103}"
"{'label': 'NEGATIVE', 'score': 0.9878779649734497}"
"{'label': 'NEGATIVE', 'score': 0.9555968046188354}"
"{'label': 'NEGATIVE', 'score': 0.9948070645332336}"
"{'label': 'NEGATIVE', 'score': 0.9949674010276794}"
"{'label': 'NEGATIVE', 'score': 0.9625880122184753}"
"{'label': 'NEGATIVE', 'score': 0.9953860640525818}"
"{'label': 'POSITIVE', 'score': 0.7481213212013245}"
"{'label': 'NEGATIVE', 'score': 0.9969872832298279}"
"{'label': 'NEGATIVE', 'score': 0.9784747362136841}"
"{'label': 'NEGATIVE', 'score': 0.9912091493606567}"
"{'label': 'NEGATIVE', 'score': 0.8895516395568848}"
"{'label': 'NEGATIVE', 'score': 0.9935041069984436}"
"{'label': 'NEGATIVE', 'score': 0.9486405253410339}"
"{'label': 'NEGATIVE', 'score': 0.9085690379142761}"
"{'label': 'NEGATIVE', 'score': 0.8631429076194763}"
"{'label': 'NEGATIVE', 'score': 0.96440190076828}"
"{'label': 'NEGATIVE', 'score': 0.9938977360725403}"
"{'label': 'NEGATIVE', 'score': 0.9674026966094971}"
"{'label': 'POSITIVE', 'score': 0.9833332896232605}"
"{'label': 'NEGATIVE', 'score': 0.992287278175354}"
"{'label': 'NEGATIVE', 'score': 0.954415500164032}"
"{'label': 'NEGATIVE', 'score': 0.9842691421508789}"
"{'label': 'NEGATIVE', 'score': 0.9839948415756226}"
"{'label': 'NEGATIVE', 'score': 0.9839948415756226}"
"{'label': 'NEGATIVE', 'score': 0.9857268929481506}"
"{'label': 'NEGATIVE', 'score': 0.9857268929481506}"
"{'label': 'NEGATIVE', 'score': 0.9842426776885986}"
"{'label': 'NEGATIVE', 'score': 0.9842426776885986}"
"{'label': 'NEGATIVE', 'score': 0.9863587021827698}"
"{'label': 'NEGATIVE', 'score': 0.9863587021827698}"
"{'label': 'NEGATIVE', 'score': 0.6851186156272888}"
"{'label': 'NEGATIVE', 'score': 0.8948560357093811}"
"{'label': 'NEGATIVE', 'score': 0.9946495890617371}"
"{'label': 'NEGATIVE', 'score': 0.9911965131759644}"
"{'label': 'NEGATIVE', 'score': 0.8278226256370544}"
"{'label': 'NEGATIVE', 'score': 0.892248272895813}"
"{'label': 'NEGATIVE', 'score': 0.9762170910835266}"
"{'label': 'NEGATIVE', 'score': 0.8555461168289185}"
"{'label': 'NEGATIVE', 'score': 0.9743742346763611}"
"{'label': 'NEGATIVE', 'score': 0.9006980657577515}"
"{'label': 'NEGATIVE', 'score': 0.7368183135986328}"
"{'label': 'NEGATIVE', 'score': 0.987972617149353}"
"{'label': 'NEGATIVE', 'score': 0.9904780387878418}"
"{'label': 'NEGATIVE', 'score': 0.9900864958763123}"
"{'label': 'NEGATIVE', 'score': 0.900313675403595}"
"{'label': 'NEGATIVE', 'score': 0.9954236149787903}"
"{'label': 'NEGATIVE', 'score': 0.9859578013420105}"
"{'label': 'NEGATIVE', 'score': 0.8487178087234497}"
"{'label': 'NEGATIVE', 'score': 0.9863017797470093}"
"{'label': 'NEGATIVE', 'score': 0.9893552660942078}"
"{'label': 'NEGATIVE', 'score': 0.995855987071991}"
"{'label': 'NEGATIVE', 'score': 0.9882893562316895}"
"{'label': 'NEGATIVE', 'score': 0.9730283617973328}"
"{'label': 'NEGATIVE', 'score': 0.9730746746063232}"
"{'label': 'NEGATIVE', 'score': 0.9546607732772827}"
"{'label': 'NEGATIVE', 'score': 0.9830859899520874}"
"{'label': 'NEGATIVE', 'score': 0.9893788695335388}"
"{'label': 'NEGATIVE', 'score': 0.9947493672370911}"
"{'label': 'NEGATIVE', 'score': 0.9949178695678711}"
"{'label': 'NEGATIVE', 'score': 0.9896987080574036}"
"{'label': 'NEGATIVE', 'score': 0.9817293286323547}"
"{'label': 'NEGATIVE', 'score': 0.9899404644966125}"
"{'label': 'NEGATIVE', 'score': 0.9867944121360779}"
"{'label': 'NEGATIVE', 'score': 0.9956743121147156}"
"{'label': 'NEGATIVE', 'score': 0.9831103086471558}"
"{'label': 'NEGATIVE', 'score': 0.8914595246315002}"
"{'label': 'NEGATIVE', 'score': 0.9936996698379517}"
"{'label': 'NEGATIVE', 'score': 0.9533253312110901}"
"{'label': 'NEGATIVE', 'score': 0.9849338531494141}"
"{'label': 'POSITIVE', 'score': 0.8970341682434082}"
"{'label': 'NEGATIVE', 'score': 0.9755969643592834}"
"{'label': 'NEGATIVE', 'score': 0.9956796765327454}"
"{'label': 'NEGATIVE', 'score': 0.9486662745475769}"
"{'label': 'NEGATIVE', 'score': 0.98832768201828}"
